catalog_release,gene_set_id,gene_set_size,phenotype,definition,gene_symbol,ensembl_gene_id,evidence,effect_direction,effect_beta,p_value,source_id,source_title,source_release,source_url,source_retrieved_date,source_usage_note,membership_notes
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,AEBP1,ENSG00000106624,.,.,.,2.23e-16,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,AMD1,ENSG00000123505,.,.,.,1.84e-11,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,ANAPC1,ENSG00000153107,.,.,.,3.88e-10,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,ANGPTL2,ENSG00000136859,.,.,.,4.5e-36,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,ANKRD11,ENSG00000167522,.,.,.,3.21e-17,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,ANTXR1,ENSG00000169604,.,.,.,1.32e-11,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,APOB,ENSG00000084674,.,.,.,3.7e-11,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,ARPC1B,ENSG00000130429,.,.,.,3.33e-11,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,ASH1L,ENSG00000116539,.,.,.,7.57e-11,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,ASPN,ENSG00000106819,.,.,.,1.12e-10,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,B3GNT8,ENSG00000177191,.,.,.,5.54e-12,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,B4GALNT3,ENSG00000139044,.,.,.,9.9e-42,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,BMP6,ENSG00000153162,.,.,.,4.09e-20,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,C2CD4A,ENSG00000198535,.,.,.,1.5e-11,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,CCAR1,ENSG00000060339,.,.,.,6.23e-11,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,CCDC3,ENSG00000151468,.,.,.,3.74e-16,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,CDC23,ENSG00000094880,.,.,.,3.17e-10,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,CDK6,ENSG00000105810,.,.,.,2.39e-23,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,CHAD,ENSG00000136457,.,.,.,2.63e-12,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,CHD8,ENSG00000100888,.,.,.,4.72e-17,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,CLEC11A,ENSG00000105472,.,.,.,1.48e-25,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,CLEC3A,ENSG00000166509,.,.,.,2.04e-42,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,CNNM3,ENSG00000168763,.,.,.,2.06e-29,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,CNPY2,ENSG00000257727,.,.,.,5.57e-23,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,COL16A1,ENSG00000084636,.,.,.,7.07e-10,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,COL1A1,ENSG00000108821,.,.,.,3.29e-15,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,COL1A2,ENSG00000164692,.,.,.,1.25e-15,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,COL27A1,ENSG00000196739,.,.,.,3.12e-40,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,COL8A1,ENSG00000144810,.,.,.,1.65e-10,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,COL8A2,ENSG00000171812,.,.,.,4.79e-32,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,COLGALT2,ENSG00000198756,.,.,.,6.03e-14,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,CPD,ENSG00000108582,.,.,.,5.23e-12,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,CPT1A,ENSG00000110090,.,.,.,1.94e-14,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,CPZ,ENSG00000109625,.,.,.,1.77e-15,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,CRISPLD1,ENSG00000121005,.,.,.,1.71e-31,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,CRISPLD2,ENSG00000103196,.,.,.,3.27e-41,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,CSAD,ENSG00000139631,.,.,.,2.65e-12,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,CTU2,ENSG00000174177,.,.,.,1.16e-22,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,CYP26B1,ENSG00000003137,.,.,.,8.93e-11,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,DAAM2,ENSG00000146122,.,.,.,1.43e-14,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,DAP,ENSG00000112977,.,.,.,8.35e-13,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,DDR2,ENSG00000162733,.,.,.,1.56e-43,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,DISP1,ENSG00000154309,.,.,.,3.66e-19,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,DLK1,ENSG00000185559,.,.,.,4.14e-10,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,DPP9,ENSG00000142002,.,.,.,8.86e-13,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,DTL,ENSG00000143476,.,.,.,1.79e-47,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,DUSP16,ENSG00000111266,.,.,.,3.7e-11,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,E4F1,ENSG00000167967,.,.,.,6.73e-13,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,ERF,ENSG00000105722,.,.,.,1.65e-21,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,ESR1,ENSG00000091831,.,.,.,1.31e-17,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,EXT1,ENSG00000182197,.,.,.,5.23e-17,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,EXTL3,ENSG00000012232,.,.,.,1.53e-11,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,FAM111A,ENSG00000166801,.,.,.,1.52e-13,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,FASN,ENSG00000169710,.,.,.,5.74e-13,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,FBLN5,ENSG00000140092,.,.,.,1.32e-14,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,FBN1,ENSG00000166147,.,.,.,1.01e-53,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,FBN2,ENSG00000138829,.,.,.,1.72e-12,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,FBXL12,ENSG00000127452,.,.,.,3.33e-10,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,FBXO17,ENSG00000269190,.,.,.,1.61e-12,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,FBXW8,ENSG00000174989,.,.,.,3.27e-12,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,FER,ENSG00000151422,.,.,.,5.77e-16,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,FGD1,ENSG00000102302,.,.,.,7.05e-11,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,FGF2,ENSG00000138685,.,.,.,3.34e-22,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,FGFR3,ENSG00000068078,.,.,.,1.68e-61,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,FIBIN,ENSG00000176971,.,.,.,8.37e-24,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,FLNB,ENSG00000136068,.,.,.,1.89e-45,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,FRYL,ENSG00000075539,.,.,.,2.9e-16,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,FUT10,ENSG00000172728,.,.,.,1.48e-12,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,GCGR,ENSG00000215644,.,.,.,3.8e-10,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,GH1,ENSG00000259384,.,.,.,1.46e-35,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,GHR,ENSG00000112964,.,.,.,5.67e-11,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,GHRH,ENSG00000118702,.,.,.,2.08e-24,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,GHSR,ENSG00000121853,.,.,.,2.25e-17,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,GLI3,ENSG00000106571,.,.,.,2.54e-12,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,GLS,ENSG00000115419,.,.,.,2.3e-15,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,GNAS,ENSG00000087460,.,.,.,8.3e-12,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,GRAMD2A,ENSG00000175318,.,.,.,1.46e-13,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,GYG1,ENSG00000163754,.,.,.,2.84e-16,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,HAPLN3,ENSG00000140511,.,.,.,1.31e-32,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,HDAC6,ENSG00000094631,.,.,.,8.1e-12,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,HECTD1,ENSG00000092148,.,.,.,5.22e-15,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,HERC1,ENSG00000103657,.,.,.,4.52e-11,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,HHIPL1,ENSG00000182218,.,.,.,2.27e-18,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,HLTF,ENSG00000071794,.,.,.,4.99e-14,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,HMCN1,ENSG00000143341,.,.,.,3.75e-19,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,HMG20B,ENSG00000064961,.,.,.,3.3e-19,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,HMGA2,ENSG00000149948,.,.,.,2.54e-26,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,HSD11B2,ENSG00000176387,.,.,.,5.01e-15,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,HTRA1,ENSG00000166033,.,.,.,2.38e-32,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,IGF1,ENSG00000017427,.,.,.,3.27e-10,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
2026-08-29,height_207_gene_p,207,Height,207 discovery-significant gene-P genes,IGF1R,ENSG00000140443,.,.,.,3.94e-50,kosmicki_height_2026,Kosmicki et al. height preprint supplement,2026-06-22,https://www.medrxiv.org/content/10.64898/2026.06.22.26355163v1,2026-08-29,.,.
